THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
63.69158,68.61435,29.08513,57.96189,LOVE
62.43708,66.6483,29.50865,58.46665,LOVE
58.13976,63.09135,27.55207,58.90216,LOVE
55.67887,63.13496,27.5352,59.25499,LOVE
59.61023,68.41426,27.51066,57.60157,LOVE
61.3335,69.24456,27.83859,56.7713,LOVE
61.2808,67.71183,29.18901,59.62095,LOVE
60.04286,64.44952,28.15975,59.76787,LOVE
53.18398,63.71469,27.30494,59.91997,LOVE
59.28192,68.88996,27.83634,54.5508,LOVE
61.72686,69.67728,28.90851,55.763,LOVE
59.20778,66.45144,28.66015,60.21954,LOVE
51.19527,60.04507,27.42186,60.21697,LOVE
43.77937,59.26725,27.29909,58.91876,LOVE
56.94996,65.38602,27.42281,49.81132,LOVE
63.52086,69.41558,28.19328,31.8499,LOVE
60.43827,63.20668,27.87696,58.06255,LOVE
60.27081,61.25937,27.35823,59.9408,LOVE
62.56569,64.96758,27.55837,56.74171,LOVE
64.385,67.55788,27.01883,57.89263,LOVE
64.1879,68.34197,27.15051,58.43658,LOVE
62.44037,67.80944,27.44572,59.22068,LOVE
61.63499,68.35744,27.48176,59.32582,LOVE
60.28722,68.33727,26.14585,58.939,LOVE
59.08459,67.98603,25.64898,58.83681,LOVE
58.84393,67.82198,25.27251,58.41314,LOVE
59.40582,67.2054,25.21576,58.68637,LOVE
60.21516,67.68452,25.52265,58.94965,LOVE
60.33908,67.69411,26.09501,60.08047,LOVE
60.81825,67.94739,26.78953,59.10191,LOVE
62.17163,65.56279,27.29054,58.5746,LOVE
62.02599,63.23497,27.13964,58.93038,LOVE
62.38409,64.02417,27.50647,58.64562,LOVE
62.8297,67.4359,28.66315,57.59031,LOVE
62.70607,68.88919,28.84306,57.2942,LOVE
60.21786,68.80328,27.18167,58.24649,LOVE
56.25428,66.83018,25.51704,58.69484,LOVE
52.56715,64.37822,23.88088,56.76612,LOVE
51.4851,64.14935,23.13925,54.80715,LOVE
50.63706,64.8327,22.69637,53.81083,LOVE
50.82563,66.37489,23.02193,54.64484,LOVE
51.59068,67.46634,23.25112,55.89367,LOVE
54.94355,70.35178,24.2503,59.05755,LOVE
55.92455,71.20794,25.96651,63.46363,LOVE
