THUMB_POS_X,THUMB_POS_Y,THUMB_POS_Z,INDEX_POS_X,INDEX_POS_Y,INDEX_POS_Z,MIDDLE_POS_X,MIDDLE_POS_Y,MIDDLE_POS_Z,RING_POS_X,RING_POS_Y,RING_POS_Z,PINKY_POS_X,PINKY_POS_Y,PINKY_POS_Z,THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
-0.01317145,0.09858558,-0.03133509,-0.02517716,0.009134114,-0.0389218,-0.02460177,-0.001516521,-0.04069272,-0.0193275,-0.01290399,-0.03001493,-0.02160565,-0.02284443,-0.01801419,60.15727,13.08886,18.11592,24.36616,THUMB
-0.0131503,0.09794411,-0.03265721,-0.02529449,0.009760737,-0.04014784,-0.02520869,-0.001365632,-0.04178345,-0.01972948,-0.01289222,-0.03096303,-0.02210022,-0.02291939,-0.01889202,58.96202,13.27238,17.79855,23.96112,THUMB
-0.01332306,0.09784013,-0.03255069,-0.0259755,0.01043916,-0.04056051,-0.02642383,-0.0009927452,-0.04196763,-0.0206906,-0.01272851,-0.03123227,-0.02286166,-0.02285382,-0.01914132,58.36305,13.38288,17.66662,23.63763,THUMB
-0.01311926,0.09905368,-0.02967748,-0.02677122,0.01185617,-0.0397521,-0.02781661,0.0002912283,-0.04096675,-0.02179297,-0.01188147,-0.03073132,-0.02365515,-0.02241346,-0.01899272,58.28381,13.55981,17.87774,23.58849,THUMB
-0.01343132,0.09928679,-0.02917078,-0.0268557,0.01201221,-0.03915489,-0.02802541,0.0003526807,-0.04019886,-0.02191209,-0.01184666,-0.03005499,-0.02368322,-0.02251649,-0.01846009,58.1679,13.79213,18.11854,23.79898,THUMB
-0.01429605,0.09934276,-0.02890542,-0.02627431,0.01182744,-0.03829578,-0.02737696,6.824732E-06,-0.03899881,-0.02131075,-0.01209229,-0.02889475,-0.02311761,-0.02295768,-0.01753005,57.93234,14.29247,18.6683,24.36591,THUMB
-0.01472028,0.09929797,-0.02819148,-0.02547417,0.01176262,-0.03743929,-0.02645985,-0.0003102124,-0.03778857,-0.02063056,-0.01232693,-0.02767846,-0.02262057,-0.02334428,-0.01647902,57.81478,14.96554,19.33727,25.02006,THUMB
-0.0152156,0.0997813,-0.02512425,-0.02637347,0.0125027,-0.03528145,-0.0273808,4.49121E-05,-0.03552085,-0.02152606,-0.01210642,-0.02579552,-0.0232767,-0.023408,-0.01467019,57.8386,15.81053,19.99192,25.65692,THUMB
-0.01748133,0.1011118,-0.01694721,-0.0311889,0.01423246,-0.02947822,-0.03210869,0.001523256,-0.02977714,-0.02563185,-0.01119578,-0.02154407,-0.02569011,-0.02304906,-0.01069689,58.11456,16.3641,20.6643,25.96184,THUMB
-0.01564557,0.1030427,-0.006420016,-0.03478979,0.01738936,-0.02158993,-0.03554274,0.004791439,-0.02228922,-0.02921264,-0.009028822,-0.01629335,-0.02786997,-0.02184993,-0.006480247,57.80732,16.4978,21.81675,26.42461,THUMB
-0.01448538,0.103421,-0.004002273,-0.03612934,0.01798847,-0.01523995,-0.03686147,0.005450726,-0.01571298,-0.0309298,-0.008838058,-0.01076177,-0.02865911,-0.02187398,-0.001282275,57.16376,16.89823,23.17429,26.66578,THUMB
-0.01419869,0.1029522,-0.005464435,-0.03501133,0.01987559,-0.01114708,-0.03629399,0.007122278,-0.0112316,-0.03135845,-0.007558823,-0.006446958,-0.02940623,-0.02051711,0.002894282,53.19947,17.79801,24.53512,26.54657,THUMB
-0.01789112,0.1006266,-0.009046495,-0.03349875,0.02193177,-0.009583235,-0.03498358,0.008714318,-0.008819163,-0.03063754,-0.006044686,-0.003268898,-0.02918207,-0.01868069,0.006736219,46.77702,18.68334,25.94117,27.28835,THUMB
-0.02670705,0.09790352,-0.009286344,-0.03526481,0.02119875,-0.00699687,-0.034963,0.007532775,-0.004664719,-0.0291105,-0.00704664,0.000998199,-0.02621847,-0.01964414,0.01115167,43.55701,18.77236,27.3509,28.34164,THUMB
-0.02842566,0.09737349,-0.007006347,-0.03498867,0.01823997,-0.006815374,-0.03533562,0.007493734,-0.002459824,-0.02835098,-0.007165968,0.002490401,-0.0250931,-0.0201059,0.01228845,46.1922,16.53145,27.56217,28.70495,THUMB
-0.021558,0.1004772,-0.003384054,-0.03421181,0.01849335,-0.009746671,-0.03531334,0.007994056,-9.858608E-05,-0.02905734,-0.005858064,0.004869461,-0.02744496,-0.01799631,0.01699859,50.38198,20.81182,25.84997,27.40274,THUMB
-0.01606325,0.1000325,0.004787505,-0.03473236,0.02000695,-0.009580076,-0.03442083,0.008498728,-0.002801716,-0.03554138,-0.003161788,0.01668322,-0.03095548,-0.01751578,0.0278095,53.03727,18.19676,34.84167,24.40052,THUMB
-0.01238701,0.09949237,0.009490967,-0.03534038,0.0217461,-0.008528948,-0.03420962,0.009570479,-0.004364014,-0.03849997,-0.0009239316,0.02969605,-0.0315238,-0.0184198,0.03516287,53.78832,16.42027,47.37645,22.65531,THUMB
-0.01977138,0.09628469,0.01177251,-0.03846977,0.01908326,-0.005211711,-0.03531921,0.006072819,-0.003955185,-0.0342418,-0.003664613,0.0497539,-0.02502796,-0.02377295,0.04597777,53.67598,16.52836,63.00307,21.72945,THUMB
-0.02732911,0.09489143,0.01056331,-0.04058364,0.01527911,-0.00099051,-0.03713872,0.00240165,0.0008142591,-0.0301616,-0.006419063,0.05312651,-0.02006246,-0.02620292,0.0472542,53.72851,17.12191,59.86456,21.95453,THUMB
-0.03464763,0.09667921,0.001901567,-0.04107795,0.01034456,0.0004544854,-0.03705747,-0.002236307,0.002950251,-0.0294659,-0.009764612,0.04992557,-0.01948941,-0.02597213,0.03806704,56.14381,18.00078,54.83167,21.94341,THUMB
-0.03858392,0.09727907,-0.004711092,-0.04097568,0.007609665,-0.001165211,-0.03663971,-0.004793584,0.001432598,-0.03158065,-0.01273286,0.04311442,-0.01940884,-0.02402854,0.0277456,57.80996,18.37261,50.95072,21.98887,THUMB
-0.04023566,0.09740216,-0.009058416,-0.04087836,0.007009506,-0.0007867217,-0.03598343,-0.005986035,-0.0005853176,-0.03237124,-0.01383716,0.03485179,-0.01821733,-0.02253741,0.02194232,57.854,19.17274,47.22934,22.27464,THUMB
-0.04110454,0.0970211,-0.01368296,-0.04051916,0.00686574,-0.001596212,-0.03571088,-0.006269872,-0.002182186,-0.03137687,-0.01416439,0.02367002,-0.01727743,-0.02158058,0.01882386,57.41454,19.58868,40.28202,22.23698,THUMB
-0.04373286,0.09530085,-0.01682788,-0.04059789,0.007387936,-0.001966417,-0.03577667,-0.006380141,-0.001627505,-0.02838598,-0.01429045,0.01629716,-0.01698928,-0.02263534,0.01992869,55.05993,20.40377,33.75517,23.87079,THUMB
-0.04546409,0.0944562,-0.01788282,-0.04033075,0.007518291,-0.00207597,-0.03591513,-0.006177485,-0.001079082,-0.02660377,-0.01401192,0.01426083,-0.01689391,-0.02309984,0.02213681,53.78529,20.33776,32.20251,25.27231,THUMB
-0.04671353,0.09372997,-0.01897866,-0.04021708,0.0072788,-0.002007663,-0.0360444,-0.006127477,0.0001604557,-0.02686303,-0.013794,0.01614583,-0.01708601,-0.02289587,0.02577972,53.361,20.13378,32.54612,25.32602,THUMB
-0.0474792,0.09255844,-0.01538146,-0.04002255,0.007879674,-0.001775801,-0.03605846,-0.005508065,0.0006291866,-0.02855276,-0.01281565,0.02047694,-0.01777041,-0.02233255,0.02867252,51.77026,20.1216,35.3393,24.14133,THUMB
-0.04833014,0.09154147,-0.01424873,-0.04016336,0.007471919,-0.002032936,-0.03594194,-0.006080925,-7.468462E-05,-0.02849107,-0.01333642,0.01961732,-0.01801395,-0.02260995,0.02835894,51.61306,20.31723,35.24835,24.04102,THUMB
